Código Departamento|Departamento|Código Entidad|Entidad|Dimensión|Subcategoría|Indicador|Dato Numérico|Dato Cualitativo|Año|Mes|Fuente|Unidad de Medida
19|Cauca|19000|Cauca|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|52,96||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
19|Cauca|19001|Popayán|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|30,18||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
20|Cesar|20000|Cesar|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|44,58||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
20|Cesar|20001|Valledupar|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|31,44||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
23|Córdoba|23001|Montería|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|33,68||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
23|Córdoba|23000|Córdoba|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|49,53||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
25|Cundinamarca|25000|Cundinamarca|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|17,32||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
27|Chocó|27000|Chocó|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|65,04||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
27|Chocó|27001|Quibdó|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|38,20||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
44|La Guajira|44001|Riohacha|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|39,13||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
44|La Guajira|44000|La Guajira|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|51,17||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
41|Huila|41001|Neiva|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|19,88||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
41|Huila|41000|Huila|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|45,88||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
47|Magdalena|47001|Santa Marta|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|33,05||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
47|Magdalena|47000|Magdalena|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|46,60||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
50|Meta|50000|Meta|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|24,04||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
50|Meta|50001|Villavicencio|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|16,58||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
52|Nariño|52000|Nariño|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|42,79||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
52|Nariño|52001|Pasto|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|29,68||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
54|Norte de Santander|54000|Norte de Santander|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|40,03||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
54|Norte de Santander|54001|Cúcuta|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|29,53||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
63|Quindío|63001|Armenia|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|26,50||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
63|Quindío|63000|Quindío|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|31,25||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
68|Santander|68001|Bucaramanga|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|9,00||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
68|Santander|68000|Santander|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|19,25||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
66|Risaralda|66000|Risaralda|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|26,63||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
66|Risaralda|66001|Pereira|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|21,16||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
70|Sucre|70001|Sincelejo|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|35,49||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
70|Sucre|70000|Sucre|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|45,46||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
85|Casanare|85000|Casanare|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
85|Casanare|85001|Yopal|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
86|Putumayo|86000|Putumayo|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
86|Putumayo|86001|Mocoa|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
81|Arauca|81000|Arauca|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
81|Arauca|81001|Arauca|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
76|Valle del Cauca|76000|Valle del Cauca|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|22,63||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
76|Valle del Cauca|76001|Cali|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|18,45||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
73|Tolima|73001|Ibagué|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|16,82||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
73|Tolima|73000|Tolima|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|32,10||2013|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
73|Tolima|73000|Tolima|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|30,56||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
73|Tolima|73001|Ibagué|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|14,53||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
76|Valle del Cauca|76001|Cali|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|16,36||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
76|Valle del Cauca|76000|Valle del Cauca|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|19,37||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
81|Arauca|81001|Arauca|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
81|Arauca|81000|Arauca|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
86|Putumayo|86001|Mocoa|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
86|Putumayo|86000|Putumayo|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
85|Casanare|85001|Yopal|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
85|Casanare|85000|Casanare|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
70|Sucre|70000|Sucre|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|43,08||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
70|Sucre|70001|Sincelejo|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|30,98||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
66|Risaralda|66001|Pereira|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|17,48||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
66|Risaralda|66000|Risaralda|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|22,44||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
68|Santander|68000|Santander|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|19,40||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
68|Santander|68001|Bucaramanga|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|7,72||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
63|Quindío|63000|Quindío|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|25,70||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
63|Quindío|63001|Armenia|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|21,46||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
54|Norte de Santander|54001|Cúcuta|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|31,32||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
54|Norte de Santander|54000|Norte de Santander|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|41,08||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
52|Nariño|52001|Pasto|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|24,15||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
52|Nariño|52000|Nariño|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|40,64||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
50|Meta|50001|Villavicencio|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|15,35||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
50|Meta|50000|Meta|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|20,70||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
47|Magdalena|47000|Magdalena|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|45,55||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
47|Magdalena|47001|Santa Marta|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|33,20||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
41|Huila|41000|Huila|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|44,02||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
41|Huila|41001|Neiva|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|17,59||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
44|La Guajira|44000|La Guajira|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|46,19||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
44|La Guajira|44001|Riohacha|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|39,14||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
27|Chocó|27001|Quibdó|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|31,92||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
27|Chocó|27000|Chocó|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|68,48||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
25|Cundinamarca|25000|Cundinamarca|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|15,55||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
23|Córdoba|23000|Córdoba|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|43,01||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
23|Córdoba|23001|Montería|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|20,78||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
20|Cesar|20001|Valledupar|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|25,98||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
20|Cesar|20000|Cesar|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|37,98||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
19|Cauca|19001|Popayán|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|28,16||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
19|Cauca|19000|Cauca|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|48,81||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17001|Manizales|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|13,69||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17000|Caldas|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|26,25||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
18|Caquetá|18000|Caquetá|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|39,03||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
18|Caquetá|18001|Florencia|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|30,08||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13001|Cartagena|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|23,76||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13000|Bolívar|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|39,71||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
11|Bogotá|11001|Bogotá|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|9,17||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15000|Boyacá|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|37,86||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15001|Tunja|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|18,09||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
05|Antioquia|05000|Antioquia|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|21,07||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
05|Antioquia|05001|Medellín|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|11,94||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
01|Colombia|01001|Colombia|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|27,30||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
08|Atlántico|08001|Barranquilla|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|23,89||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
08|Atlántico|08000|Atlántico|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|26,81||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
91|Amazonas|91001|Leticia|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
94|Guainía|94000|Guainía|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
91|Amazonas|91000|Amazonas|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
88|San Andrés y Providencia|88000|San Andrés y Providencia|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
97|Vaupés|97000|Vaupés|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
97|Vaupés|97001|Mitú|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
95|Guaviare|95001|San José del Guaviare|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
95|Guaviare|95000|Guaviare|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
94|Guainía|94001|Inírida|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
99|Vichada|99000|Vichada|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
99|Vichada|99001|Puerto Carreño|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2014|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
99|Vichada|99001|Puerto Carreño|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
99|Vichada|99000|Vichada|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
94|Guainía|94001|Inírida|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
95|Guaviare|95000|Guaviare|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
95|Guaviare|95001|San José del Guaviare|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
97|Vaupés|97001|Mitú|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
97|Vaupés|97000|Vaupés|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
88|San Andrés y Providencia|88000|San Andrés y Providencia|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
91|Amazonas|91000|Amazonas|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
94|Guainía|94000|Guainía|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
91|Amazonas|91001|Leticia|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
08|Atlántico|08000|Atlántico|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|23,16||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
08|Atlántico|08001|Barranquilla|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|20,05||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
01|Colombia|01001|Colombia|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|26,27||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
05|Antioquia|05001|Medellín|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|11,74||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
